engine,policy,terrain,case,seed,outcome,failure_flags,completed,physical_traversal,unsafe_reasons,unsafe_time_s,hard_joint_margin_min_rad,wheel_speed_max_rad_s,wheel_saturation_max_fraction
Isaac,19999,flat,diagonal,7214,command_transition_failure,command_transition_failure,True,,,,0.6227036118507385,21.979488372802734,0.00011363636363636364
Isaac,19999,flat,diagonal,7215,success,,True,,,,0.6154012084007263,20.65740966796875,0.00045454545454545455
Isaac,19999,flat,diagonal,7216,success,,True,,,,0.6033545732498169,21.60862922668457,0.0005681818181818182
Isaac,19999,flat,turning,7201,success,,True,,,,0.36180800199508667,25.19248390197754,0.003863636363636364
Isaac,19999,flat,turning,7202,success,,True,,,,0.29782265424728394,25.36518096923828,0.004431818181818182
Isaac,19999,flat,turning,7203,success,,True,,,,0.33895647525787354,26.354019165039062,0.004545454545454545
Isaac,19999,flat,turning,7204,success,,True,,,,0.3324317932128906,26.817611694335938,0.004318181818181818
Isaac,19999,flat,turning,7205,success,,True,,,,0.35181868076324463,27.002206802368164,0.0026136363636363636
Isaac,19999,flat,turning,7206,success,,True,,,,0.3476017713546753,25.315099716186523,0.003409090909090909
Isaac,19999,flat,turning,7207,success,,True,,,,0.340378999710083,34.85675811767578,0.00375
Isaac,19999,flat,turning,7208,success,,True,,,,0.33708471059799194,29.259239196777344,0.0036363636363636364
Isaac,19999,flat,turning,7209,success,,True,,,,0.3570336699485779,25.883895874023438,0.003409090909090909
Isaac,19999,flat,turning,7210,success,,True,,,,0.3435068726539612,28.857065200805664,0.004090909090909091
Isaac,19999,flat,turning,7211,success,,True,,,,0.32413250207901,27.022737503051758,0.004090909090909091
Isaac,19999,flat,turning,7212,success,,True,,,,0.3148214817047119,27.46978759765625,0.003522727272727273
Isaac,19999,flat,turning,7213,success,,True,,,,0.3355293869972229,29.02149200439453,0.003863636363636364
Isaac,19999,flat,turning,7214,success,,True,,,,0.3471483588218689,26.228252410888672,0.004659090909090909
Isaac,19999,flat,turning,7215,success,,True,,,,0.28837859630584717,24.90604591369629,0.003181818181818182
Isaac,19999,flat,turning,7216,success,,True,,,,0.2689751386642456,24.16530990600586,0.003863636363636364
Isaac,19999,flat,reverse,7201,success,,True,,,,0.6370671987533569,14.217453002929688,0.0005405405405405405
Isaac,19999,flat,reverse,7202,success,,True,,,,0.6438306570053101,13.17231559753418,0.0006081081081081081
Isaac,19999,flat,reverse,7203,success,,True,,,,0.6444461345672607,15.78065013885498,0.0009459459459459459
Isaac,19999,flat,reverse,7204,success,,True,,,,0.6456925272941589,14.576142311096191,0.0006081081081081081
Isaac,19999,flat,reverse,7205,success,,True,,,,0.6476125121116638,20.3258056640625,0.0009459459459459459
Isaac,19999,flat,reverse,7206,success,,True,,,,0.648274838924408,13.011260032653809,0.0008783783783783784
Isaac,19999,flat,reverse,7207,success,,True,,,,0.6428394913673401,22.347509384155273,0.00047297297297297297
Isaac,19999,flat,reverse,7208,success,,True,,,,0.6386803388595581,16.486421585083008,0.0012162162162162162
Isaac,19999,flat,reverse,7209,success,,True,,,,0.6444047689437866,16.097843170166016,0.001081081081081081
Isaac,19999,flat,reverse,7210,success,,True,,,,0.6544957756996155,20.804771423339844,0.0012837837837837837
Isaac,19999,flat,reverse,7211,success,,True,,,,0.6399773359298706,19.914966583251953,0.0006081081081081081
Isaac,19999,flat,reverse,7212,success,,True,,,,0.6488043665885925,12.29094409942627,0.0012837837837837837
Isaac,19999,flat,reverse,7213,success,,True,,,,0.6424304246902466,19.069866180419922,0.0012162162162162162
Isaac,19999,flat,reverse,7214,success,,True,,,,0.6368640661239624,12.667966842651367,0.0004054054054054054
Isaac,19999,flat,reverse,7215,success,,True,,,,0.6470139026641846,15.542800903320312,0.0006081081081081081
Isaac,19999,flat,reverse,7216,success,,True,,,,0.6496142148971558,12.477092742919922,0.0004054054054054054
Isaac,19999,flat,ramp,7201,command_transition_failure,command_transition_failure,True,,,,0.7029974460601807,21.314014434814453,0.0027083333333333334
Isaac,19999,flat,ramp,7202,command_transition_failure,command_transition_failure,True,,,,0.7025200128555298,21.878204345703125,0.0034375
Isaac,19999,flat,ramp,7203,command_transition_failure,command_transition_failure,True,,,,0.6933231353759766,22.577787399291992,0.0036458333333333334
Isaac,19999,flat,ramp,7204,command_transition_failure,command_transition_failure,True,,,,0.7045475244522095,22.923416137695312,0.0034375
Isaac,19999,flat,ramp,7205,command_transition_failure,command_transition_failure,True,,,,0.6977825164794922,22.201112747192383,0.003125
Isaac,19999,flat,ramp,7206,command_transition_failure,command_transition_failure,True,,,,0.7049483060836792,21.56412696838379,0.0030208333333333333
Isaac,19999,flat,ramp,7207,command_transition_failure,command_transition_failure,True,,,,0.6979312896728516,22.14291000366211,0.0027083333333333334
Isaac,19999,flat,ramp,7208,command_transition_failure,command_transition_failure,True,,,,0.7038565874099731,20.71875,0.0033333333333333335
Isaac,19999,flat,ramp,7209,command_transition_failure,command_transition_failure,True,,,,0.7013814449310303,22.418798446655273,0.0025
Isaac,19999,flat,ramp,7210,command_transition_failure,command_transition_failure,True,,,,0.7008770108222961,22.553007125854492,0.0026041666666666665
Isaac,19999,flat,ramp,7211,command_transition_failure,command_transition_failure,True,,,,0.7083081007003784,23.238473892211914,0.0036458333333333334
Isaac,19999,flat,ramp,7212,command_transition_failure,command_transition_failure,True,,,,0.6998350024223328,21.03693199157715,0.0034375
Isaac,19999,flat,ramp,7213,command_transition_failure,command_transition_failure,True,,,,0.7002357840538025,24.60654067993164,0.00375
Isaac,19999,flat,ramp,7214,command_transition_failure,command_transition_failure,True,,,,0.7053727507591248,22.647092819213867,0.0033333333333333335
Isaac,19999,flat,ramp,7215,command_transition_failure,command_transition_failure,True,,,,0.6969656348228455,25.765121459960938,0.0034375
Isaac,19999,flat,ramp,7216,command_transition_failure,command_transition_failure,True,,,,0.698120653629303,22.4039363861084,0.0030208333333333333
Isaac,19999,flat,push_moving,7201,success,,True,,,,0.6857356429100037,14.53875732421875,0.00011363636363636364
Isaac,19999,flat,push_moving,7202,success,,True,,,,0.6783373951911926,11.911316871643066,0.00022727272727272727
Isaac,19999,flat,push_moving,7203,success,,True,,,,0.678392767906189,12.921069145202637,0.00022727272727272727
Isaac,19999,flat,push_moving,7204,success,,True,,,,0.6758381128311157,11.806706428527832,0.0005681818181818182
Isaac,19999,flat,push_moving,7205,success,,True,,,,0.6800485849380493,11.26290225982666,0.00034090909090909094
Isaac,19999,flat,push_moving,7206,success,,True,,,,0.6806857585906982,11.198986053466797,0.00022727272727272727
Isaac,19999,flat,push_moving,7207,success,,True,,,,0.6746785640716553,12.273311614990234,0.00011363636363636364
Isaac,19999,flat,push_moving,7208,success,,True,,,,0.679632306098938,16.486421585083008,0.0
Isaac,19999,flat,push_moving,7209,success,,True,,,,0.6807551383972168,16.92106056213379,0.00011363636363636364
Isaac,19999,flat,push_moving,7210,success,,True,,,,0.6803504228591919,12.285560607910156,0.0
Isaac,19999,flat,push_moving,7211,success,,True,,,,0.6784427165985107,12.263120651245117,0.0
Isaac,19999,flat,push_moving,7212,success,,True,,,,0.6774410009384155,10.101167678833008,0.00011363636363636364
Isaac,19999,flat,push_moving,7213,success,,True,,,,0.6788992881774902,12.718498229980469,0.00011363636363636364
Isaac,19999,flat,push_moving,7214,success,,True,,,,0.6787915229797363,13.644664764404297,0.00034090909090909094
Isaac,19999,flat,push_moving,7215,success,,True,,,,0.6835119128227234,15.542800903320312,0.00022727272727272727
Isaac,19999,flat,push_moving,7216,success,,True,,,,0.6759546399116516,11.401440620422363,0.00011363636363636364
Isaac,19999,flat,push_standing,7201,success,,True,,,,0.8122640252113342,9.050861358642578,0.0
Isaac,19999,flat,push_standing,7202,success,,True,,,,0.8034954071044922,8.781846046447754,0.0
Isaac,19999,flat,push_standing,7203,success,,True,,,,0.8202228546142578,7.968195915222168,0.0
Isaac,19999,flat,push_standing,7204,success,,True,,,,0.8101661801338196,6.610701084136963,0.0
Isaac,19999,flat,push_standing,7205,success,,True,,,,0.8054254055023193,7.994578838348389,0.0
Isaac,19999,flat,push_standing,7206,success,,True,,,,0.8073407411575317,7.31012487411499,0.0
Isaac,19999,flat,push_standing,7207,success,,True,,,,0.8102876543998718,9.545064926147461,0.0
Isaac,19999,flat,push_standing,7208,success,,True,,,,0.8082392811775208,7.8101091384887695,0.0
Isaac,19999,flat,push_standing,7209,success,,True,,,,0.8045608401298523,7.47159481048584,0.0
Isaac,19999,flat,push_standing,7210,success,,True,,,,0.803295373916626,5.915928363800049,0.0
Isaac,19999,flat,push_standing,7211,success,,True,,,,0.807885468006134,9.865346908569336,0.0
Isaac,19999,flat,push_standing,7212,success,,True,,,,0.8148462772369385,6.630342960357666,0.0
Isaac,19999,flat,push_standing,7213,success,,True,,,,0.8166255950927734,8.176071166992188,0.0
Isaac,19999,flat,push_standing,7214,success,,True,,,,0.8092032670974731,8.533358573913574,0.0
Isaac,19999,flat,push_standing,7215,success,,True,,,,0.8121693134307861,7.218381404876709,0.0
Isaac,19999,flat,push_standing,7216,success,,True,,,,0.8080607056617737,7.99412727355957,0.0
Isaac,10000,random_rough,forward_0.30,7201,success,,True,True,,,0.6638641953468323,17.055187225341797,0.007222222222222222
Isaac,10000,random_rough,forward_0.30,7202,success,,True,True,,,0.6636283993721008,18.471500396728516,0.007
Isaac,10000,random_rough,forward_0.30,7203,success,,True,True,,,0.6666216850280762,15.83213996887207,0.006333333333333333
Isaac,10000,random_rough,forward_0.30,7204,success,,True,True,,,0.6630377173423767,18.847604751586914,0.0064444444444444445
Isaac,10000,random_rough,forward_0.30,7205,success,,True,True,,,0.6672587394714355,16.6732177734375,0.008444444444444444
Isaac,10000,random_rough,forward_0.30,7206,success,,True,True,,,0.6689039468765259,16.494422912597656,0.009555555555555555
Isaac,10000,random_rough,forward_0.30,7207,command_transition_failure,command_transition_failure|standstill_failure|terrain_stall,True,False,,,0.5128707885742188,33.60131072998047,0.057666666666666665
Isaac,10000,random_rough,forward_0.30,7208,success,,True,True,,,0.6643117666244507,32.27806854248047,0.013666666666666667
Isaac,10000,random_rough,forward_0.30,7209,success,,True,True,,,0.6580994129180908,17.945011138916016,0.008666666666666666
Isaac,10000,random_rough,forward_0.30,7210,tracking_failure,command_transition_failure|terrain_stall|tracking_failure,True,False,,,0.6369837522506714,30.865894317626953,0.011666666666666667
Isaac,10000,random_rough,forward_0.30,7211,success,,True,True,,,0.5458078384399414,34.52370071411133,0.025444444444444443
Isaac,10000,random_rough,forward_0.30,7212,success,,True,True,,,0.668275773525238,17.78156280517578,0.005111111111111111
Isaac,10000,random_rough,forward_0.30,7213,success,,True,True,,,0.651659369468689,31.252899169921875,0.011
Isaac,10000,random_rough,forward_0.30,7214,success,,True,True,,,0.665195643901825,18.945281982421875,0.007666666666666666
Isaac,10000,random_rough,forward_0.30,7215,success,,True,True,,,0.6680886149406433,21.741641998291016,0.006111111111111111
Isaac,10000,random_rough,forward_0.30,7216,success,,True,True,,,0.6692612171173096,15.198477745056152,0.011
Isaac,10000,random_rough,forward_0.70,7201,success,,True,True,,,0.6767810583114624,34.930110931396484,0.0071111111111111115
Isaac,10000,random_rough,forward_0.70,7202,success,,True,True,,,0.6709121465682983,35.0577392578125,0.0067777777777777775
Isaac,10000,random_rough,forward_0.70,7203,success,,True,True,,,0.6671746969223022,35.30888366699219,0.009
Isaac,10000,random_rough,forward_0.70,7204,success,,True,True,,,0.6636697053909302,28.815088272094727,0.0047777777777777775
Isaac,10000,random_rough,forward_0.70,7205,success,,True,True,,,0.6210293769836426,36.232486724853516,0.012444444444444444
Isaac,10000,random_rough,forward_0.70,7206,success,,True,True,,,0.675483763217926,35.62278366088867,0.008222222222222223
Isaac,10000,random_rough,forward_0.70,7207,success,,True,True,,,0.6838644742965698,37.07890319824219,0.00811111111111111
Isaac,10000,random_rough,forward_0.70,7208,success,,True,True,,,0.6838667392730713,35.840633392333984,0.005666666666666667
Isaac,10000,random_rough,forward_0.70,7209,success,,True,True,,,0.6766858100891113,30.404521942138672,0.004111111111111111
Isaac,10000,random_rough,forward_0.70,7210,success,,True,True,,,0.6804291605949402,35.41598129272461,0.0071111111111111115
Isaac,10000,random_rough,forward_0.70,7211,success,,True,True,,,0.6817028522491455,29.03150749206543,0.005
Isaac,10000,random_rough,forward_0.70,7212,success,,True,True,,,0.6748495101928711,34.4601936340332,0.006222222222222222
Isaac,10000,random_rough,forward_0.70,7213,success,,True,True,,,0.6695070266723633,33.77439498901367,0.007222222222222222
